unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT
1611397800,1-23-21 10:30,ETH/USDT,1243.26087,1247.453877,1237.607407,1245.353379,1607042.463,1292.135036
1611396000,1-23-21 10:00,ETH/USDT,1256.789337,1258.473482,1240.893653,1243.26087,2140707.101,1714.255577
1611394200,1-23-21 9:30,ETH/USDT,1258.456111,1264.640475,1251,1255.799045,2089691.699,1662.856552
1611392400,1-23-21 9:00,ETH/USDT,1268.188716,1271.869603,1254.202493,1256.589109,2160083.743,1708.933374
1611390600,1-23-21 8:30,ETH/USDT,1264.152714,1270,1256.879321,1265.903481,403693.1756,319.2146597
1611388800,1-23-21 8:00,ETH/USDT,1259.696892,1265.28293,1249.421496,1264.586478,1727950.005,1377.129647
1611387000,1-23-21 7:30,ETH/USDT,1265.921078,1267.796677,1255.526025,1258.265045,1084616.589,861.5795206
1611385200,1-23-21 7:00,ETH/USDT,1253.3,1266.784868,1249.358881,1266.106491,781390.2599,622.4234208
1611383400,1-23-21 6:30,ETH/USDT,1256.798995,1265.664747,1252.299786,1253,669079.7385,531.8171628
1611381600,1-23-21 6:00,ETH/USDT,1263.38196,1266.143224,1257.121714,1257.82657,2249923.39,1783.403394
1611379800,1-23-21 5:30,ETH/USDT,1241.686537,1264.811726,1241.686537,1263.487487,776117.3407,616.6943837
1611378000,1-23-21 5:00,ETH/USDT,1247.52,1247.52,1235.452262,1244.159651,724984.0892,584.9456728
1611376200,1-23-21 4:30,ETH/USDT,1247.575395,1250.66,1241.714726,1248.036201,995497.5577,799.0753784
1611374400,1-23-21 4:00,ETH/USDT,1230.42108,1249.675546,1229.617841,1246.684014,337874.3254,271.5975528
1611372600,1-23-21 3:30,ETH/USDT,1228.977339,1237.934754,1225.479779,1232.117654,530184.1798,430.5955631
1611370800,1-23-21 3:00,ETH/USDT,1219.228669,1233.217058,1216.272062,1228.932518,196648.5731,160.9953532
1611369000,1-23-21 2:30,ETH/USDT,1221.667508,1225.022451,1212.373246,1218.973809,1621512.866,1327.577241
1611367200,1-23-21 2:00,ETH/USDT,1230.852726,1241.193154,1216.72777,1220.063876,573408.62,466.9878983
1611365400,1-23-21 1:30,ETH/USDT,1226.946761,1241.062139,1224.248941,1232.248565,503571.8344,407.621908
1611363600,1-23-21 1:00,ETH/USDT,1228.060488,1230,1211.477303,1226.838564,281868.6789,230.7757653
1611361800,1-23-21 0:30,ETH/USDT,1218.796902,1228.053136,1211.813855,1226.383888,773645.2987,634.5867124
1611361361,1-23-21 0:22,ETH/USDT,1219.538546,1219.538546,1219.538546,1219.538546,0,0
1611360000,1-23-21 0:00,ETH/USDT,1232.787389,1232.787389,1206,1219.538546,1778795.553,1463.317422
1611358200,1-22-21 23:30,ETH/USDT,1237.890726,1240.495581,1223.794513,1233.435184,874541.9645,709.2784275
1611356400,1-22-21 23:00,ETH/USDT,1224.431541,1238.466529,1217.874195,1237.890726,831816.3273,677.0761155
1611354600,1-22-21 22:30,ETH/USDT,1253.888,1254.057712,1222.902076,1225.242317,589450.7611,476.667001
1611352800,1-22-21 22:00,ETH/USDT,1245.54,1256.14297,1242.505161,1253.995473,259091.6919,207.4575901
1611351000,1-22-21 21:30,ETH/USDT,1256,1257.811413,1240,1243.465091,357175.4603,286.9606014
1611349200,1-22-21 21:00,ETH/USDT,1248.390155,1256.358699,1246.329715,1254.987877,464452.9039,370.9580171
1611347400,1-22-21 20:30,ETH/USDT,1269.712524,1271.620812,1245,1248.971406,1269614.79,1008.433267
1611345600,1-22-21 20:00,ETH/USDT,1266.999,1271.509348,1260,1269.374612,725234.0081,573.3851358
1611343800,1-22-21 19:30,ETH/USDT,1267,1272,1262,1266.809077,696680.5051,550.2746713
1611342000,1-22-21 19:00,ETH/USDT,1261.19696,1268.009146,1254.839292,1266.667684,699317.2705,554.4345278
1611340200,1-22-21 18:30,ETH/USDT,1235.909642,1261.160421,1235.909642,1260.367296,1242660.624,991.953523
1611338400,1-22-21 18:00,ETH/USDT,1235.362858,1240.140184,1225,1236.713141,382755.8671,310.4278912
1611336600,1-22-21 17:30,ETH/USDT,1232,1235.004,1224.196212,1234.12873,1358367.588,1107.406112
1611334800,1-22-21 17:00,ETH/USDT,1239.026798,1242.738249,1228.735,1231.096322,1042622.63,843.2639814
1611333000,1-22-21 16:30,ETH/USDT,1245.17442,1251.46261,1237.54554,1239.318103,1333066.019,1070.844488
1611331200,1-22-21 16:00,ETH/USDT,1235.222311,1246.384806,1215.833466,1246.384806,949134.2902,770.8232787
1611329400,1-22-21 15:30,ETH/USDT,1228.53125,1235.507126,1221.074005,1235.222321,601149.2398,489.9501964
1611327600,1-22-21 15:00,ETH/USDT,1226.817104,1226.817104,1226.817104,1226.817104,0,0
1611325800,1-22-21 14:30,ETH/USDT,1226.817104,1226.817104,1226.817104,1226.817104,0,0
1611324000,1-22-21 14:00,ETH/USDT,1219.489404,1229.982032,1219.489404,1226.817104,1082403.191,883.2275904
1611322200,1-22-21 13:30,ETH/USDT,1223.590062,1227.536232,1217.248,1218.149602,1172583.155,959.5016072
1611320400,1-22-21 13:00,ETH/USDT,1203.369134,1225.79471,1194.186655,1223.651254,1036822.156,857.0251024
1611318600,1-22-21 12:30,ETH/USDT,1203.161434,1212.698548,1196.53,1202.788531,1161284.545,966.3585032
1611316800,1-22-21 12:00,ETH/USDT,1198.717615,1221.258266,1198.717615,1203,2424852.895,1999.90873
1611315000,1-22-21 11:30,ETH/USDT,1204.13469,1204.84245,1192.252697,1198.519073,2086603.8,1741.054633
1611313200,1-22-21 11:00,ETH/USDT,1176.612919,1210.060505,1176.569854,1204.13469,1821868.262,1519.566088
1611311400,1-22-21 10:30,ETH/USDT,1163.076265,1178.56,1160.861183,1176.537785,1753417.804,1500.604901
1611309600,1-22-21 10:00,ETH/USDT,1170.644473,1181.584132,1158.499243,1162.681791,1587034.95,1358.345226
1611307800,1-22-21 9:30,ETH/USDT,1168.470278,1182.394676,1162.669464,1169.980103,1201122.841,1024.991309
1611306000,1-22-21 9:00,ETH/USDT,1164.782811,1170.146727,1153.517506,1169.090425,1830842.737,1577.231724
1611304200,1-22-21 8:30,ETH/USDT,1142.484332,1167.147192,1140.203063,1162.958962,2420632.952,2101.981554
1611302400,1-22-21 8:00,ETH/USDT,1142.106771,1150.904783,1121.388874,1142.483504,2606323.798,2292.13327
1611300600,1-22-21 7:30,ETH/USDT,1148.394625,1158.987158,1122.334927,1142.783256,2218855.879,1949.583708
1611298800,1-22-21 7:00,ETH/USDT,1164.872,1175.6,1148.135621,1148.652671,839143.8748,720.1916636
1611297000,1-22-21 6:30,ETH/USDT,1174.850156,1177.335999,1160.923769,1163.913322,1037083.993,887.1459752
1611295200,1-22-21 6:00,ETH/USDT,1175.745601,1178.128987,1160.962117,1175.697075,1137188.635,970.3940322
1611293400,1-22-21 5:30,ETH/USDT,1173.403149,1185,1171.029401,1174.521067,1901192.113,1614.352905
1611291600,1-22-21 5:00,ETH/USDT,1159.191438,1173.275945,1147.524302,1173.275945,1830972.958,1583.277399
1611289800,1-22-21 4:30,ETH/USDT,1174.848913,1181.763326,1153.187967,1158.573303,1641806.193,1411.60443
1611288000,1-22-21 4:00,ETH/USDT,1161.169863,1188.381408,1157.057885,1173.5674,1860427.977,1583.547728
1611286200,1-22-21 3:30,ETH/USDT,1142.707114,1162.921216,1142.290066,1158.867649,1668479.425,1450.948811
1611284400,1-22-21 3:00,ETH/USDT,1157.740939,1161.666912,1127.30551,1142.775695,1311270.712,1149.074716
1611282600,1-22-21 2:30,ETH/USDT,1144.15374,1159.733701,1134.841253,1159.492985,1180054.161,1031.213865
1611280800,1-22-21 2:00,ETH/USDT,1127.145571,1153.889012,1114.881508,1141.991977,1806229.93,1590.150608
1611279000,1-22-21 1:30,ETH/USDT,1076.55,1133.641647,1074.435324,1126.553,2724708.725,2473.268775
1611277200,1-22-21 1:00,ETH/USDT,1065.668525,1082.286471,1040,1077.454306,5144724.165,4845.68067
1611275400,1-22-21 0:30,ETH/USDT,1068.835322,1095.204082,1050.391264,1065.49622,4920504.502,4585.866459
1611274820,1-22-21 0:20,ETH/USDT,1071.470185,1071.470185,1071.470185,1071.470185,0,0
1611273600,1-22-21 0:00,ETH/USDT,1111.979296,1124.349831,1043.912,1071.470185,7363118.661,6801.851739
1611271800,1-21-21 23:30,ETH/USDT,1136.304829,1151.555496,1110.31008,1111.264362,2691973.459,2375.471223
1611270000,1-21-21 23:00,ETH/USDT,1136.966498,1157.236333,1126.176888,1134.54864,2163903.46,1895.981012
1611268200,1-21-21 22:30,ETH/USDT,1107.442807,1140,1086.688992,1135.337875,2060416.033,1851.713924
1611266400,1-21-21 22:00,ETH/USDT,1171.3,1172.451601,1107.76999,1107.76999,3945233.935,3454.672581
1611264600,1-21-21 21:30,ETH/USDT,1213.761856,1213.761856,1170.985743,1172.084449,3328688.695,2798.777991
1611262800,1-21-21 21:00,ETH/USDT,1205.09654,1223.521148,1205.09654,1214.309047,821033.8146,676.1878637
1611261000,1-21-21 20:30,ETH/USDT,1219.505351,1228.025148,1204.810254,1205.09654,1560967.125,1281.465573
1611259200,1-21-21 20:00,ETH/USDT,1230.265508,1234.497314,1215.886235,1219.144762,1090098.203,890.6299076
1611257400,1-21-21 19:30,ETH/USDT,1233.187165,1238.304317,1226.71,1232,1600039.909,1299.222019
1611255600,1-21-21 19:00,ETH/USDT,1191.141804,1233.187165,1187.357407,1233.187165,1307136.639,1076.70897
1611253800,1-21-21 18:30,ETH/USDT,1197,1201.529729,1184.659471,1191.201576,1252529.998,1051.997157
1611252000,1-21-21 18:00,ETH/USDT,1194.078196,1200.951151,1182.566438,1197.096517,652719.2355,548.5684178
1611250200,1-21-21 17:30,ETH/USDT,1189.940515,1199.32911,1180,1195.316498,767554.1999,643.8387559
1611248400,1-21-21 17:00,ETH/USDT,1169.929866,1192.77093,1165.600456,1189.656852,2420061.612,2050.693987
1611246600,1-21-21 16:30,ETH/USDT,1205.729383,1212.971639,1168.71843,1169.015627,3565034.126,3009.62471
1611244800,1-21-21 16:00,ETH/USDT,1188.331039,1219.266728,1163.453029,1205.152579,5182468.533,4356.113044
1611243000,1-21-21 15:30,ETH/USDT,1208.41381,1218.642978,1186,1188.72243,2646247.5,2204.737879
1611241200,1-21-21 15:00,ETH/USDT,1202.918059,1231.310031,1198.433397,1207.935709,2680328.513,2204.094749
1611239400,1-21-21 14:30,ETH/USDT,1218.590743,1232.938387,1197,1202.857861,4090154.948,3370.93277
1611237600,1-21-21 14:00,ETH/USDT,1238.053069,1244.619889,1216.335276,1220.321513,2504695.72,2040.898562
1611235800,1-21-21 13:30,ETH/USDT,1254.701832,1260,1234.386427,1238.76587,2174050.784,1743.963925
1611234000,1-21-21 13:00,ETH/USDT,1242.1,1257.389424,1232.72957,1254.464213,3142980.684,2521.848822
1611232200,1-21-21 12:30,ETH/USDT,1209,1252,1207,1242.414743,3822667.568,3085.75122
1611230400,1-21-21 12:00,ETH/USDT,1235.512825,1240.602,1190.313866,1209.120924,4492883.25,3717.987116
1611228600,1-21-21 11:30,ETH/USDT,1242.139031,1257.389424,1235,1237.342919,2303179.715,1847.951953
1611226800,1-21-21 11:00,ETH/USDT,1247.000039,1256.675245,1239.226,1241.628785,2075928.421,1662.885601
1611225000,1-21-21 10:30,ETH/USDT,1247.102721,1261.420159,1245.680032,1249.99999,2009820.351,1601.950028
1611223200,1-21-21 10:00,ETH/USDT,1262.040816,1266.143224,1225,1246.853182,2978118.603,2399.497041
1611221400,1-21-21 9:30,ETH/USDT,1248.417,1274.219327,1232.263078,1262.282974,2797031.922,2230.290233
1611219600,1-21-21 9:00,ETH/USDT,1260.067818,1273.556703,1241.973127,1248.354555,3957394.411,3150.355685
1611217800,1-21-21 8:30,ETH/USDT,1291.827362,1291.827362,1260,1262.264312,4935256.728,3875.514186
1611216000,1-21-21 8:00,ETH/USDT,1309.70785,1311.864727,1284.545538,1290.254516,2787600.221,2145.47545
1611214200,1-21-21 7:30,ETH/USDT,1315.945419,1323.538459,1307.311759,1309.200756,1483841.015,1127.221296
1611212400,1-21-21 7:00,ETH/USDT,1310,1319.716891,1301.877299,1316.011204,1019636.368,777.731963
1611210600,1-21-21 6:30,ETH/USDT,1309.474697,1315.154242,1299.17627,1307.457555,888666.8291,680.223573
1611208800,1-21-21 6:00,ETH/USDT,1305.32566,1315.894433,1304.625679,1309.922982,1562007.529,1192.508014
1611207000,1-21-21 5:30,ETH/USDT,1289.3957,1306.743204,1289.3957,1305.607597,1932304.876,1485.792531
1611205200,1-21-21 5:00,ETH/USDT,1287.816526,1298.736843,1280,1289.43552,2559742.408,1983.870216
1611203400,1-21-21 4:30,ETH/USDT,1329.201818,1335,1280.699364,1285.714487,2180929.454,1681.52354
1611201600,1-21-21 4:00,ETH/USDT,1326.635034,1334.69,1323.330735,1329,2091442.796,1575.859681
1611199800,1-21-21 3:30,ETH/USDT,1321.342305,1329.150192,1309.449645,1326.768516,1318969.473,1000.188966
1611198000,1-21-21 3:00,ETH/USDT,1328.780527,1338.369106,1316.059787,1321.342305,1505492.866,1135.062235
1611196200,1-21-21 2:30,ETH/USDT,1330.491437,1335,1314.014442,1329.596794,1690129.608,1280.594428
1611194400,1-21-21 2:00,ETH/USDT,1339.513728,1342.037288,1318.146178,1330.491437,2123472.654,1599.235402
1611192600,1-21-21 1:30,ETH/USDT,1355.439428,1360.501987,1329.681075,1336.727086,3040526.574,2260.695332
1611190800,1-21-21 1:00,ETH/USDT,1364.219537,1368.941189,1348.044345,1353.8648,1741580.083,1287.625009
1611189000,1-21-21 0:30,ETH/USDT,1366.122755,1367,1354.368446,1363.664731,1402867.566,1030.41809
1611188218,1-21-21 0:16,ETH/USDT,1363.804896,1363.804896,1363.804896,1363.804896,0,0
1611187200,1-21-21 0:00,ETH/USDT,1378.263073,1387.557086,1360.969626,1363.804896,2132517.987,1553.495557
1611185400,1-20-21 23:30,ETH/USDT,1363.278177,1388.723831,1358.200138,1376.786238,2421837.507,1762.179409
1611183600,1-20-21 23:00,ETH/USDT,1334.334863,1363.931835,1321.4,1363.931835,1490908.366,1108.934185
1611181800,1-20-21 22:30,ETH/USDT,1329.578912,1340.942383,1323.875161,1334.413804,592107.123,443.7102403
1611180000,1-20-21 22:00,ETH/USDT,1321.787741,1336.736898,1315.040718,1328.951912,519690.1073,391.8181214
1611178200,1-20-21 21:30,ETH/USDT,1311.137602,1324.515362,1311.137602,1322.774713,1919214.089,1455.682677
1611176400,1-20-21 21:00,ETH/USDT,1332.104955,1339.601255,1305.898873,1310.918501,1969030.81,1489.38666
1611174600,1-20-21 20:30,ETH/USDT,1336.659537,1342.620254,1325,1331.949706,1066182.64,799.2868024
1611172800,1-20-21 20:00,ETH/USDT,1346.93,1355.572531,1333.744329,1337.36129,1238623.917,922.0621032
1611171000,1-20-21 19:30,ETH/USDT,1327.757914,1349.353797,1315.89158,1344.280531,2207770.871,1653.739304
1611169200,1-20-21 19:00,ETH/USDT,1316.185188,1334.049992,1314.570098,1327.513032,2209792.16,1665.37913
1611167400,1-20-21 18:30,ETH/USDT,1316.356355,1317.2,1303.111248,1317.2,1720866.098,1313.088329
1611165600,1-20-21 18:00,ETH/USDT,1311.7,1320.912136,1306.530612,1315.969371,769679.8933,585.2491996
1611163800,1-20-21 17:30,ETH/USDT,1296.323985,1317.23568,1289.0052,1311.684263,1045414.577,803.0977916
1611162000,1-20-21 17:00,ETH/USDT,1311.319553,1314.143883,1295,1297.451107,886126.8206,679.5659386
1611160200,1-20-21 16:30,ETH/USDT,1304.509074,1311.319553,1292,1311.319553,2240186.119,1718.381367
1611158400,1-20-21 16:00,ETH/USDT,1274.047128,1310.834897,1250,1304,4958042.208,3898.981067
1611156600,1-20-21 15:30,ETH/USDT,1288.099103,1295.511381,1267.573489,1274.047128,1944108.816,1518.870785
1611154800,1-20-21 15:00,ETH/USDT,1303.251223,1317.434321,1287.027418,1288.078724,2099839.247,1609.241343
1611153000,1-20-21 14:30,ETH/USDT,1317.492466,1317.991555,1299.675066,1303.021417,1706956.17,1305.574422
1611151200,1-20-21 14:00,ETH/USDT,1309.585479,1320.326005,1303.492885,1319.368157,2163932.288,1649.454461
1611149400,1-20-21 13:30,ETH/USDT,1279.25603,1310.217349,1275.972452,1310.217349,1432237.461,1101.303712
1611147600,1-20-21 13:00,ETH/USDT,1290.873287,1290.873287,1263.084968,1279.6395,1011290.803,793.4176353
1611145800,1-20-21 12:30,ETH/USDT,1295,1298.29701,1279.825653,1290.873277,1579012.121,1223.895166
1611144000,1-20-21 12:00,ETH/USDT,1283.430258,1295,1240.442039,1295,2223746.472,1753.070294
1611142200,1-20-21 11:30,ETH/USDT,1284.070823,1284.070823,1284.070823,1284.070823,0,0
1611140400,1-20-21 11:00,ETH/USDT,1306.24,1309.921074,1284.070823,1284.070823,392937.6265,302.5330648
1611138600,1-20-21 10:30,ETH/USDT,1307.019565,1314.888484,1293.300217,1306.24,1749619.205,1338.252795
1611136800,1-20-21 10:00,ETH/USDT,1310.524717,1312.05,1279.81239,1306.112445,5400369.8,4166.799527
1611135000,1-20-21 9:30,ETH/USDT,1342.528645,1342.980499,1302,1312.498815,4332985.018,3289.267884
1611133200,1-20-21 9:00,ETH/USDT,1349.919906,1353.962228,1342.237265,1342.662876,1560244.286,1158.820616
1611131400,1-20-21 8:30,ETH/USDT,1369.475303,1369.705893,1348.044345,1348.867252,1458659.876,1073.668536
1611129600,1-20-21 8:00,ETH/USDT,1370,1373.19668,1351.50896,1367.588929,2066890.265,1516.146446
1611127800,1-20-21 7:30,ETH/USDT,1374.027227,1378.926707,1368.926707,1370.213724,1567527.149,1142.222718
1611126000,1-20-21 7:00,ETH/USDT,1349.542141,1373.926707,1339.624578,1373.789069,2559413.568,1883.505609
1611124200,1-20-21 6:30,ETH/USDT,1368.411853,1368.411853,1341.761566,1348.945642,1235284.521,908.7975429
1611122400,1-20-21 6:00,ETH/USDT,1366.946944,1375,1356.44587,1366.172554,1144906.445,837.9451112
1611120600,1-20-21 5:30,ETH/USDT,1369.026417,1370,1351.599348,1367.316609,952020.2095,698.9437234
1611118800,1-20-21 5:00,ETH/USDT,1357.067855,1369,1353.738853,1369,811057.1207,595.7576659
1611117000,1-20-21 4:30,ETH/USDT,1353.826747,1361.592901,1346.897022,1357.067869,866427.1471,639.7181708
1611115200,1-20-21 4:00,ETH/USDT,1346.464104,1356.248475,1316.693,1352.047465,3494920.563,2605.256788
1611113400,1-20-21 3:30,ETH/USDT,1381.373155,1387,1341.159554,1347.842125,3046031.27,2242.791658
1611111600,1-20-21 3:00,ETH/USDT,1397.753,1401.502154,1380.906023,1382.645253,846138.9544,609.4634135
1611109800,1-20-21 2:30,ETH/USDT,1383.7,1397.709215,1382.630149,1397.709215,1109390.404,797.0374459
1611108000,1-20-21 2:00,ETH/USDT,1386.363594,1386.363594,1371,1383.437842,1253659.005,909.7842901
1611106200,1-20-21 1:30,ETH/USDT,1389.388027,1399.332717,1381.319221,1386.363594,1179717.831,848.4034071
1611104400,1-20-21 1:00,ETH/USDT,1402.227686,1407.515307,1384.986398,1389.652202,1766903.51,1265.744488
1611102600,1-20-21 0:30,ETH/USDT,1398.019744,1407.444979,1390.838616,1406.270679,1733943.916,1236.996507
1611102573,1-20-21 0:29,ETH/USDT,1399.205974,1399.205974,1399.205974,1399.205974,0,0
1611100800,1-20-21 0:00,ETH/USDT,1367.068384,1404.249861,1356.765794,1399.205974,2256566.682,1627.793998
1611099000,1-19-21 23:30,ETH/USDT,1391.24,1396.669178,1366.789171,1366.789171,1688379.337,1223.487278
1611097200,1-19-21 23:00,ETH/USDT,1410,1414.63306,1388,1391.42925,936828.9863,668.7935687
1611095400,1-19-21 22:30,ETH/USDT,1410,1418.979377,1395.790877,1410,393322.5209,279.4040684
1611093600,1-19-21 22:00,ETH/USDT,1409.416942,1424,1402.099089,1407.459636,1055680.087,745.3251292
1611091800,1-19-21 21:30,ETH/USDT,1400.174781,1420.692278,1393.930315,1409.7,1715373.938,1217.703786
1611090000,1-19-21 21:00,ETH/USDT,1384.181877,1407.063293,1382.215462,1400,2516384.165,1799.567539
1611088200,1-19-21 20:30,ETH/USDT,1371.777627,1388,1368.776414,1383.563293,2145865.514,1558.886584
1611086400,1-19-21 20:00,ETH/USDT,1359.613,1381.52887,1351,1372.958754,3158103.152,2309.832109
1611084600,1-19-21 19:30,ETH/USDT,1358.777033,1365.682759,1335.170787,1359.113,3431568.923,2537.084742
1611082800,1-19-21 19:00,ETH/USDT,1368.663582,1382.363368,1349.3,1358.4,2891282.745,2113.984062
1611081000,1-19-21 18:30,ETH/USDT,1396.531594,1402.826659,1366,1368.513698,3393362.435,2454.171035
1611079200,1-19-21 18:00,ETH/USDT,1416.214966,1416.214966,1390,1396.475008,2478074.461,1769.575635
1611077400,1-19-21 17:30,ETH/USDT,1411.04468,1422.17,1410.929369,1416.646977,987678.5937,696.8539981
1611075600,1-19-21 17:00,ETH/USDT,1423.076432,1432.381608,1410.929369,1411.04468,1479082.51,1039.980278
1611073800,1-19-21 16:30,ETH/USDT,1422.8932,1429.273976,1410.346245,1423.44633,1575110.713,1109.662478
1611072000,1-19-21 16:00,ETH/USDT,1414,1437.76998,1405.919759,1421.960909,3037251.079,2132.389561
1611070200,1-19-21 15:30,ETH/USDT,1400,1414,1400,1413.365475,565222.5314,401.4512106
1611068400,1-19-21 15:00,ETH/USDT,1406.748766,1406.888529,1377.603391,1400,2356928.784,1690.093881
1611066600,1-19-21 14:30,ETH/USDT,1407.868266,1420.643603,1404.717098,1406.174,1986234.731,1406.658462
1611064800,1-19-21 14:00,ETH/USDT,1417.187869,1424.273258,1397.932181,1407.868266,1578549.135,1121.111055
1611063000,1-19-21 13:30,ETH/USDT,1402.172932,1421,1397.791095,1418.905193,1402420.039,993.4867982
1611061200,1-19-21 13:00,ETH/USDT,1386.594037,1405.594381,1385.988759,1401.461211,1818278.526,1299.972267
1611059400,1-19-21 12:30,ETH/USDT,1407.784229,1413,1377.38851,1386.63039,3463844.227,2484.025441
1611057600,1-19-21 12:00,ETH/USDT,1430.698674,1437.001613,1402.868505,1408.366975,6569063.669,4624.610126
1611055800,1-19-21 11:30,ETH/USDT,1395.493166,1432.613986,1390,1427.934809,3167198.527,2248.141918
1611054000,1-19-21 11:00,ETH/USDT,1382.771556,1399.560664,1380.761118,1394.144682,1205305.179,866.1922545
1611052200,1-19-21 10:30,ETH/USDT,1385.827521,1385.827521,1362.300535,1383.15,1105039.165,805.3914679
1611050400,1-19-21 10:00,ETH/USDT,1380.054552,1393.428362,1380.054552,1385.827521,509176.559,367.1709626
1611048600,1-19-21 9:30,ETH/USDT,1379.405768,1395,1375.0688,1378.376584,1806201.74,1302.913818
1611046800,1-19-21 9:00,ETH/USDT,1374.931267,1380.679774,1370.703239,1379.405768,621456.5211,451.2642594
1611045000,1-19-21 8:30,ETH/USDT,1382.615175,1385.857548,1366.789171,1374.077916,1489262.478,1080.156801
1611043200,1-19-21 8:00,ETH/USDT,1375.713844,1388.884724,1363,1383.437405,1629147.415,1181.944028
1611041400,1-19-21 7:30,ETH/USDT,1332.955844,1378.689,1328,1372.280449,3046619.587,2246.639106
1611039600,1-19-21 7:00,ETH/USDT,1330.339929,1332.814509,1320.254475,1332.814509,1059548.69,797.9011085
1611037800,1-19-21 6:30,ETH/USDT,1329.701491,1338.857077,1325.045135,1330.339929,855042.7735,640.9193797
1611036000,1-19-21 6:00,ETH/USDT,1320.940344,1333.498452,1317.835987,1329.387503,622018.2878,467.6696566
1611034200,1-19-21 5:30,ETH/USDT,1321.71291,1327,1314.438751,1321.839777,479167.6158,363.1762263
1611032400,1-19-21 5:00,ETH/USDT,1305,1322.19,1305,1321.170201,813909.4753,620.0003933
1611030600,1-19-21 4:30,ETH/USDT,1324.688943,1327.183074,1302.8697,1302.8697,798654.8969,608.2981719
1611028800,1-19-21 4:00,ETH/USDT,1320.399311,1330.418892,1317.718979,1323.389328,522398.5121,393.9610084
1611027000,1-19-21 3:30,ETH/USDT,1328.520801,1330.316225,1317.037822,1320.254475,526128.7324,397.2895757
1611025200,1-19-21 3:00,ETH/USDT,1339.134873,1344.584429,1325,1326.699324,977124.176,734.0942433
1611023400,1-19-21 2:30,ETH/USDT,1323.523647,1343.3622,1319.427979,1339.335198,2147827.311,1613.431521
1611021600,1-19-21 2:00,ETH/USDT,1316.331795,1330,1313.952697,1323.887118,1839749.499,1392.637732
1611019800,1-19-21 1:30,ETH/USDT,1303.828404,1334.85,1302.71902,1313.624074,2378777.815,1802.348799
1611018000,1-19-21 1:00,ETH/USDT,1261.862734,1306.596123,1260.94382,1303.538597,3181655.344,2476.902895
1611016200,1-19-21 0:30,ETH/USDT,1254.949312,1264.358159,1254.147757,1261.240374,861270.3203,684.4044483
1611015530,1-19-21 0:18,ETH/USDT,1254.448897,1254.448897,1254.448897,1254.448897,0,0
1611014400,1-19-21 0:00,ETH/USDT,1258.060357,1273.575396,1252.552591,1254.448897,1233936.836,977.417066
1611012600,1-18-21 23:30,ETH/USDT,1243.028413,1260.287844,1243.028413,1258.060357,1653351.904,1317.460108
1611010800,1-18-21 23:00,ETH/USDT,1241.588612,1245,1233.610288,1242.850425,801468.8161,646.2519268
1611009000,1-18-21 22:30,ETH/USDT,1234.569483,1243.1243,1234.569483,1240.682409,206222.1818,166.3013347
1611007200,1-18-21 22:00,ETH/USDT,1234.408742,1240.062971,1233.425191,1233.646865,631258.4868,510.5583083
1611005400,1-18-21 21:30,ETH/USDT,1233.867678,1236.947371,1231.336468,1233.39851,514528.4895,417.0604212
1611003600,1-18-21 21:00,ETH/USDT,1226.374154,1236.63654,1226.374154,1234.052772,421885.4223,342.217081
1611001800,1-18-21 20:30,ETH/USDT,1229,1233.948438,1226.772,1226.772,289925.0204,235.5684832
1611000000,1-18-21 20:00,ETH/USDT,1227.168479,1230.067751,1223.120664,1227.297213,248045.1335,202.0405167
1610998200,1-18-21 19:30,ETH/USDT,1228.064021,1229.780323,1224.397232,1227.168479,366682.4765,298.8186464
1610996400,1-18-21 19:00,ETH/USDT,1218.410094,1233.210026,1217.137843,1229.358725,551361.0494,449.4541095
1610994600,1-18-21 18:30,ETH/USDT,1222.311428,1223.155343,1214.4,1218.760702,535054.6497,438.7032937
1610992800,1-18-21 18:00,ETH/USDT,1219.606795,1225.19127,1215.569659,1222.372526,264137.7014,216.4476961
1610991000,1-18-21 17:30,ETH/USDT,1216,1222.540195,1212.153353,1218.222405,670107.5776,549.9993759
1610989200,1-18-21 17:00,ETH/USDT,1230.318222,1234.349788,1214.771246,1217,762050.7468,623.7948323
1610987400,1-18-21 16:30,ETH/USDT,1233.996097,1237,1228.306243,1230,317727.9377,257.7632418
1610985600,1-18-21 16:00,ETH/USDT,1240.813829,1247.99,1225,1233.246502,1274684.512,1033.060536
1610983800,1-18-21 15:30,ETH/USDT,1236.589454,1242.414163,1230.865055,1240.466704,858485.8329,693.8474034
1610982000,1-18-21 15:00,ETH/USDT,1236.85908,1243,1232.735846,1236.39811,680216.6045,549.2282485
1610980200,1-18-21 14:30,ETH/USDT,1249.354594,1249.354594,1221.151091,1236.322399,2234293.408,1812.706186
1610978400,1-18-21 14:00,ETH/USDT,1244.983845,1255.052657,1244.983845,1249.629814,912033.5912,729.6963002
1610976600,1-18-21 13:30,ETH/USDT,1242.731803,1250.855828,1241,1244.3621,720370.5732,578.2250407
1610974800,1-18-21 13:00,ETH/USDT,1244.046548,1249.227784,1239.604525,1242.393766,1366066.064,1098.088164
1610973000,1-18-21 12:30,ETH/USDT,1241.40007,1248,1237.904603,1244.4,2108475.208,1694.350012
1610971200,1-18-21 12:00,ETH/USDT,1226.429867,1253.987044,1224.558025,1240.711975,2428461.545,1951.94285
